Trip Duration (secs),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
308,02:32.0,07:40.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42177,Subscriber,1987,male
144,02:33.8,04:58.0,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,39661,Subscriber,1993,male
2335,03:49.0,42:44.6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,28025,Subscriber,1976,male
484,08:00.8,16:05.3,3279,Dixon Mills,40.72163014,-74.04996783,3267,Morris Canal,40.71241882,-74.03852552,44380,Subscriber,1967,male
1552,09:52.5,35:45.1,3209,Brunswick St,40.7241765,-74.05065640000001,3202,Newport PATH,40.7272235,-74.03375890000001,44721,Subscriber,1970,male
1408,10:06.9,33:35.7,3205,JC Medical Center,40.71653978,-74.04963791,3198,Heights Elevator,40.74871595,-74.04044329999999,40866,Subscriber,1994,male
1027,13:33.2,30:41.0,3273,Manila & 1st,40.72165072,-74.04288411,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,41992,Customer,1994,male
1007,13:52.8,30:40.0,3273,Manila & 1st,40.72165072,-74.04288411,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42105,Customer,1994,female
1107,14:27.0,32:54.4,3212,Christ Hospital,40.73478582,-74.05044364,3276,Marin Light Rail,40.71458404,-74.04281706,44671,Customer,1993,female
1068,15:00.0,32:48.4,3212,Christ Hospital,40.73478582,-74.05044364,3276,Marin Light Rail,40.71458404,-74.04281706,44415,Customer,1994,male
2438,15:53.9,56:32.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3203,Hamilton Park,40.72759597,-74.04424731,48857,Subscriber,1959,male
298,17:03.8,22:02.2,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,44916,Subscriber,1984,female
263,17:50.1,22:13.3,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42342,Subscriber,1987,male
86,18:30.2,19:57.2,3196,Riverview Park,40.7443187,-74.04399090000001,3196,Riverview Park,40.7443187,-74.04399090000001,44710,Subscriber,1959,male
478,21:07.6,29:06.4,3483,Montgomery St,40.71942,-74.05099,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42525,Subscriber,1958,male
1135,21:34.4,40:30.2,3196,Riverview Park,40.7443187,-74.04399090000001,3205,JC Medical Center,40.71653978,-74.04963791,42194,Subscriber,1959,male
3005,21:45.7,11:51.3,3193,Lincoln Park,40.724605100000005,-74.07840595,3193,Lincoln Park,40.724605100000005,-74.07840595,26443,Subscriber,1963,male
306,22:15.7,27:22.6,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,42260,Subscriber,1989,male
244,22:37.0,26:41.6,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,44698,Subscriber,1990,male
110,23:15.6,25:06.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,40176,Subscriber,1966,male
284,24:58.6,29:42.9,3481,York St,40.71649,-74.04105,3211,Newark Ave,40.72152515,-74.04630454,46473,Subscriber,1985,male
512,24:58.9,33:31.0,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,44968,Subscriber,1996,male
1572,25:03.0,51:15.9,3185,City Hall,40.717732500000004,-74.04384499999999,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,30850,Subscriber,1989,male
253,27:58.2,32:11.4,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42140,Subscriber,1990,female
522,28:19.7,37:01.7,3268,Lafayette Park,40.71346383,-74.06285852,3213,Van Vorst Park,40.71848892,-74.04772663,45274,Subscriber,1987,female
2300,30:34.7,08:55.0,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42525,Subscriber,1958,male
2946,32:32.1,21:39.0,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42140,Subscriber,1990,female
938,33:10.6,48:49.2,3194,McGinley Square,40.72533993,-74.06762213,3639,Harborside,40.71925170000001,-74.034234,42493,Subscriber,1973,female
252,36:12.4,40:24.4,3209,Brunswick St,40.7241765,-74.05065640000001,3203,Hamilton Park,40.72759597,-74.04424731,44969,Subscriber,1983,male
268,36:40.9,41:09.0,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,47238,Subscriber,1984,male
2144,43:06.6,18:51.5,3640,Journal Square,40.733670000000004,-74.0625,3220,5 Corners Library,40.73496102,-74.05950308,35285,Subscriber,1993,male
104,45:14.5,46:59.0,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.717732500000004,-74.04384499999999,33677,Subscriber,1983,male
326,45:39.1,51:05.5,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,46541,Subscriber,1956,female
177,46:44.6,49:42.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42443,Subscriber,1995,male
605,47:44.2,57:49.7,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,42192,Subscriber,1989,male
308,48:43.3,53:52.2,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,44872,Subscriber,1970,male
1383,56:57.5,20:01.1,3203,Hamilton Park,40.72759597,-74.04424731,3677,Glenwood Ave,40.72755147,-74.07106072,48857,Subscriber,1959,male
198,57:39.5,00:58.4,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,45256,Subscriber,1978,male
207,00:57.9,04:24.9,3275,Columbus Drive,40.718355200000005,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,42133,Subscriber,1993,male
1040,03:30.4,20:51.1,3209,Brunswick St,40.7241765,-74.05065640000001,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42542,Subscriber,1993,male
766,04:23.7,17:10.1,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,44392,Subscriber,1987,male
1579,06:04.2,32:23.9,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45281,Subscriber,1996,male
